Tree_id,Population_id,Sample_id,tree_height,mean_cluster,th,APU (bimax),AOU (bimax),AAD (bimax),accept (bimax),APU (agg_-2),AOU (agg_-2),AAD (agg_-2),accept (agg_-2),APU (agg_-1),AOU (agg_-1),AAD (agg_-1),accept (agg_-1),APU (agg_0),AOU (agg_0),AAD (agg_0),accept (agg_0),APU (agg_1),AOU (agg_1),AAD (agg_1),accept (agg_1),APU (agg_2),AOU (agg_2),AAD (agg_2),accept (agg_2),APU (SMD_0.1),AOU (SMD_0.1),AAD (SMD_0.1),accept (SMD_0.1),APU (SMD_0.3),AOU (SMD_0.3),AAD (SMD_0.3),accept (SMD_0.3),APU (SMD_0.5),AOU (SMD_0.5),AAD (SMD_0.5),accept (SMD_0.5),APU (SMD_0.7),AOU (SMD_0.7),AAD (SMD_0.7),accept (SMD_0.7),APU (SMD_0.9),AOU (SMD_0.9),AAD (SMD_0.9),accept (SMD_0.9),APU (std_-1),AOU (std_-1),AAD (std_-1),accept (std_-1)
3,0,0,6,3,4.255206752845552,7.0,6.0,1.0,1,5.0,7.0,2.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,1,6,3,1.3274958057330954,9.0,4.0,5.0,1,6.0,6.0,0.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1
3,0,2,6,3,3.8495648530962168,8.0,4.0,4.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,9.0,6.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
3,0,3,6,3,3.1598133683934257,9.0,4.0,5.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
3,0,4,6,7,6.186655149912602,8.0,5.0,3.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,9.0,6.0,1,3.0,9.0,6.0,1,5.0,7.0,2.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1
3,0,5,6,5,3.7219781844974094,10.0,3.0,7.0,0,6.0,7.0,1.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,6,6,5,5.152109977086418,7.0,6.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,8.0,4.0,1,5.0,7.0,2.0,1,4.0,8.0,4.0,1
3,0,7,6,5,5.727878151013549,9.0,3.0,6.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1
3,0,8,6,7,6.662762839833329,9.0,3.0,6.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,9,6,5,5.5002419606075525,9.0,4.0,5.0,0,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,10,6,3,3.0600258859063993,7.0,5.0,2.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1
3,0,11,6,3,4.3682526577473695,9.0,4.0,5.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
3,0,12,6,3,2.9635488291219754,7.0,6.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
3,0,13,6,7,8.578329228158474,10.0,2.0,8.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,7.0,6.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0
3,0,14,6,7,6.635846087254242,8.0,4.0,4.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,0,6.0,7.0,1.0,1
3,0,15,6,3,5.427918828380998,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,6.0,0.0,1,6.0,7.0,1.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,16,6,5,4.143708027943469,5.0,6.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1
3,0,17,6,5,4.2191816605516115,7.0,5.0,2.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,4.0,7.0,3.0,1,4.0,6.0,2.0,1
3,0,18,6,5,6.282076058819358,7.0,6.0,1.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
3,0,19,6,5,5.493539936898496,8.0,5.0,3.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
3,0,20,6,3,3.6637883416659056,8.0,5.0,3.0,1,6.0,6.0,0.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1
3,0,21,6,3,2.4603195119599794,7.0,4.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1
3,0,22,6,3,1.0330948213379494,9.0,3.0,6.0,1,5.0,7.0,2.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,23,6,3,4.213927005048472,7.0,5.0,2.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
3,0,24,6,5,4.94831991159064,8.0,5.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,25,6,3,3.591211720976804,8.0,5.0,3.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,26,6,3,3.78889139774138,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,27,6,5,5.645960747586276,8.0,5.0,3.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1
3,0,28,6,3,1.9790214624079625,8.0,4.0,4.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
3,0,29,6,7,6.683581491065385,6.0,6.0,0.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1
3,0,30,6,5,4.192239541195859,7.0,5.0,2.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,31,6,7,7.989170952861964,7.0,5.0,2.0,0,5.0,7.0,2.0,0,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0,5.0,7.0,2.0,0
3,0,32,6,3,4.284220625556948,6.0,6.0,0.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,33,6,5,6.6739614477778195,8.0,4.0,4.0,0,5.0,7.0,2.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,34,6,7,8.155220810603229,7.0,5.0,2.0,0,6.0,6.0,0.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0,3.0,10.0,7.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,0,6.0,6.0,0.0,0,5.0,7.0,2.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,5.0,7.0,2.0,0
3,0,35,6,3,1.4319380898494831,8.0,4.0,4.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1
3,0,36,6,7,7.090125405137114,7.0,4.0,3.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
3,0,37,6,3,4.956323390271068,9.0,3.0,6.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1
3,0,38,6,7,6.988652412811231,6.0,6.0,0.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,4.0,9.0,5.0,1,3.0,10.0,7.0,1,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,6.0,6.0,0.0,0
3,0,39,6,7,6.574494564766129,9.0,3.0,6.0,0,6.0,6.0,0.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
3,0,40,6,7,8.083533040946744,7.0,4.0,3.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0,4.0,9.0,5.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0,5.0,8.0,3.0,0
3,0,41,6,3,4.2548020941388405,8.0,4.0,4.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
3,0,42,6,3,2.9171529983872353,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1
3,0,43,6,5,5.81872490477819,8.0,5.0,3.0,0,5.0,7.0,2.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1
3,0,44,6,7,6.187226646008173,8.0,5.0,3.0,0,5.0,7.0,2.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1
3,0,45,6,3,2.5993869532219023,7.0,4.0,3.0,1,6.0,6.0,0.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,46,6,7,7.776677273692201,7.0,5.0,2.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,0,6.0,6.0,0.0,0,6.0,7.0,1.0,0,5.0,6.0,1.0,0
3,0,47,6,3,3.5723312376193674,7.0,4.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1,4.0,7.0,3.0,1
3,0,48,6,7,6.936408804666359,8.0,4.0,4.0,0,6.0,7.0,1.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,0,5.0,6.0,1.0,0,7.0,6.0,1.0,0
3,0,49,6,3,2.790398001914491,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,50,6,3,3.881858075373967,8.0,5.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,6.0,6.0,0.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,4.0,8.0,4.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,51,6,7,5.885570114477763,7.0,6.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,52,6,7,6.985738284688569,7.0,6.0,1.0,0,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1
3,0,53,6,7,6.397020312355766,8.0,3.0,5.0,0,7.0,6.0,1.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,0,6.0,7.0,1.0,1,7.0,6.0,1.0,0,6.0,7.0,1.0,1,6.0,6.0,0.0,0
3,0,54,6,7,7.050750091393796,6.0,5.0,1.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,0,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0
3,0,55,6,7,7.012010239918081,7.0,5.0,2.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,2.0,10.0,8.0,1,6.0,7.0,1.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,6.0,0.0,0,6.0,6.0,0.0,0,6.0,6.0,0.0,0
3,0,56,6,7,7.19740980279696,7.0,5.0,2.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,7.0,1.0,0,6.0,6.0,0.0,0
3,0,57,6,3,3.3053323204558955,7.0,5.0,2.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1
3,0,58,6,5,4.424126580035699,8.0,5.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,6.0,7.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,59,6,3,1.383088896904384,8.0,4.0,4.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,2.0,10.0,8.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,60,6,7,6.1065431474499725,9.0,4.0,5.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,61,6,7,5.466204266926137,6.0,7.0,1.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,4.0,8.0,4.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,4.0,8.0,4.0,1,4.0,7.0,3.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,4.0,7.0,3.0,1
3,0,62,6,3,2.5287149201252492,9.0,4.0,5.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,63,6,3,3.741433364652616,8.0,4.0,4.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,7.0,2.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,5.0,6.0,1.0,1,6.0,7.0,1.0,1
3,0,64,6,7,6.985882334744283,8.0,5.0,3.0,0,7.0,6.0,1.0,0,7.0,6.0,1.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,2.0,10.0,8.0,1,7.0,6.0,1.0,0,7.0,6.0,1.0,0,6.0,7.0,1.0,1,7.0,6.0,1.0,0,6.0,6.0,0.0,0,7.0,6.0,1.0,0
3,0,65,6,7,6.819072564613259,6.0,4.0,2.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,2.0,10.0,8.0,1,3.0,10.0,7.0,1,4.0,9.0,5.0,1,5.0,7.0,2.0,1,7.0,6.0,1.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,66,6,5,4.098904914788618,8.0,5.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,67,6,5,5.976186925682811,8.0,5.0,3.0,0,6.0,7.0,1.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,6.0,7.0,1.0,1,5.0,6.0,1.0,1,5.0,6.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
3,0,68,6,7,6.700652039904943,8.0,4.0,4.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,4.0,9.0,5.0,1,2.0,10.0,8.0,1,7.0,6.0,1.0,0,6.0,7.0,1.0,1,6.0,6.0,0.0,0,6.0,7.0,1.0,1,6.0,6.0,0.0,0,6.0,7.0,1.0,1
3,0,69,6,5,4.917067081927602,9.0,3.0,6.0,0,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,5.0,8.0,3.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1,7.0,6.0,1.0,1
3,0,70,6,5,3.950830382367055,7.0,6.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,4.0,9.0,5.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1
3,0,71,6,5,5.663691887165605,10.0,3.0,7.0,0,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,3.0,10.0,7.0,1,3.0,10.0,7.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,7.0,1.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1,6.0,6.0,0.0,1
